NFCSID,A1(筛选value=1,A3,B2_1（整理所有B_2�?B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30,B4_x,B10,C22_3,C24,D2,D21,D30,G1,G30_1,G30_2,G30_3,G7,S_Income,STATEQ,A50B,A5_2015,A7A,A8_2021,A9,A10,J1,J2,J4,J40,J51_1,J51_2,J51_3,J51_4,J51_5,J51_6,J51_98,J51_99,J52,J32,J33_40,J53,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4_y,C1_2012,C2_2012,EA_1,E7,E8,pay credit card in full,unpaid medical bill,too much debt,good at dealing with financial matters,financial knowledge,wgt_n2,wgt_d2,wgt_s3,
2021018370,1,1,1,2,1,2,2,2,2,1,2,2,2,5,7,3,3,2,3,1,3,10,1,3,1,1,1,39,5,4,3,2,6,,3,4,2,1,0,1,0,0,0,0,0,0,2,3,5,3,4,5,4,2,2,3,1,1,2,2,,2,,,0,2,6,7,6,2.271169066,1.023759926,1.06675057
2021018384,1,1,1,2,1,2,1,2,2,2,2,2,2,5,10,3,1,1,2,3,3,7,3,3,1,1,2,39,12,7,3,5,8,,9,7,3,1,0,0,1,0,0,0,0,0,2,5,1,5,1,1,1,4,1,4,1,1,2,2,,2,,,1,2,1,7,7,1.755497585,0.894904753,0.968108317
2021018408,1,1,1,2,1,2,2,2,2,2,2,2,2,5,8,3,3,1,3,2,3,8,3,3,1,1,3,47,6,6,3,7,8,,10,7,3,1,0,0,0,1,0,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,,2,,,1,2,1,7,6,1.035166131,1.050878486,0.819696413
2021018426,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,3,1,7,2,2,1,1,1,50,12,6,3,4,8,,2,3,2,2,1,1,0,0,0,0,0,0,2,4,7,5,5,2,5,1,5,1,1,1,2,2,,1,2,2,0,1,5,6,6,1.286758348,0.608377193,0.927516671
2021018443,1,1,1,2,1,1,2,2,2,2,2,2,2,5,9,3,1,3,4,3,3,6,2,3,1,1,2,7,6,4,3,6,8,,10,7,3,1,1,0,0,0,0,0,0,0,2,5,1,3,1,1,1,4,2,4,1,1,2,1,,1,2,2,1,2,1,7,5,0.471277741,1.600243234,1.251538155
2021018451,1,1,1,2,2,2,2,2,2,1,2,2,2,5,9,2,3,1,3,1,3,9,2,3,1,1,3,18,6,6,1,7,2,2,9,8,3,1,,,,,,,,,2,5,3,6,1,1,1,5,3,4,1,1,2,1,1,1,2,2,1,2,1,7,6,0.697877701,0.910176212,0.967515245
2021018454,1,1,1,2,1,1,2,2,2,2,2,2,2,5,6,2,3,1,3,1,3,8,1,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021018480,1,1,1,2,2,2,2,2,1,2,2,2,2,5,3,4,1,1,4,3,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021018498,1,1,1,2,1,2,1,2,2,2,2,2,2,5,5,2,1,3,2,3,3,3,2,3,1,2,1,28,12,4,3,3,8,,9,5,3,1,0,0,1,0,1,0,0,0,2,5,3,3,1,1,2,5,2,4,1,1,2,2,,2,,,1,2,1,7,5,0.540823662,0.695659252,0.947875319
2021018509,1,1,1,1,1,2,1,2,2,2,2,2,2,4,9,1,2,3,4,2,1,5,2,3,2,1,3,11,10,4,1,7,2,2,7,5,2,1,0,0,1,0,0,0,0,0,2,3,6,3,2,2,2,3,2,3,1,1,2,1,3,1,2,2,0,2,3,3,5,1.048678401,1.22953002,0.89011537
2021018516,1,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,2,3,1,3,7,2,3,2,1,1,37,6,4,3,3,8,,7,7,3,1,0,1,0,0,0,0,0,0,2,3,3,2,2,3,2,3,3,3,1,1,2,1,,2,,,0,2,4,5,5,1.612074422,0.483063235,1.202848014
2021018537,1,1,1,2,1,1,2,2,1,1,2,2,2,5,9,2,3,3,3,1,2,9,2,3,1,2,2,6,6,6,1,6,8,8,9,7,3,1,0,0,1,0,0,0,0,0,2,5,1,5,1,1,1,5,2,4,1,1,2,1,3,1,2,2,1,2,1,7,7,0.396367545,1.799260553,1.023092729
2021018553,1,1,1,2,1,1,1,2,1,2,2,2,2,5,9,3,3,4,3,1,3,8,2,3,2,1,3,7,6,7,1,7,2,8,8,6,2,1,1,1,0,1,1,0,0,0,2,5,6,6,3,2,3,3,3,3,1,1,2,1,3,1,2,1,1,1,4,5,5,0.897537377,2.185467437,1.395978344
2021018555,1,1,2,2,1,1,2,2,2,2,2,2,2,5,10,3,3,2,3,3,3,8,1,3,1,1,3,6,12,7,3,8,8,,5,5,3,1,,,,,,,,,2,5,3,5,1,4,1,2,2,3,1,1,2,1,,1,2,1,1,2,4,6,7,0.379349292,1.666220303,1.061339914
2021018567,1,1,1,2,2,2,2,2,2,1,2,2,2,5,5,2,3,2,3,3,3,5,2,2,1,1,1,32,12,4,3,3,8,,5,5,3,1,1,1,0,0,0,0,0,0,2,4,7,5,3,3,4,3,1,3,1,1,2,2,,2,,,0,2,5,6,5,0.469709883,0.598173621,1.029241464
2021018584,1,1,1,2,1,1,1,2,2,1,2,2,2,3,4,2,3,1,3,1,3,7,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021018597,1,1,1,1,1,1,2,1,2,1,1,2,2,5,6,3,3,3,3,1,1,7,3,3,1,2,3,17,3,6,1,7,2,2,8,7,3,1,0,1,1,0,0,0,0,0,2,5,2,4,2,2,3,4,2,3,1,1,2,1,1,1,1,2,1,1,1,6,6,0.417590259,0.680682924,0.742728233
2021018614,1,1,1,1,2,2,1,2,2,2,2,2,2,5,8,2,2,4,3,3,3,7,2,3,1,1,2,3,11,4,1,5,3,1,8,6,3,1,1,0,0,0,0,0,0,0,2,5,3,3,1,2,2,4,1,3,1,1,2,1,1,1,2,2,1,2,1,6,5,0.469709883,2.297215024,0.988305711
2021018629,1,1,1,2,1,2,1,2,2,2,2,2,2,5,6,3,1,3,4,1,3,5,3,3,1,1,1,1,6,2,1,4,8,8,5,5,2,1,0,0,1,1,1,0,0,0,2,4,5,4,2,2,2,4,2,4,1,1,2,1,1,1,1,2,1,2,4,7,7,0.864111413,1.099890575,1.069721632
2021018641,1,1,1,1,2,2,1,2,2,2,2,2,2,5,10,3,1,3,2,3,3,7,1,3,1,2,3,6,5,6,1,7,3,8,7,2,3,1,0,0,1,0,0,0,0,0,2,5,5,3,1,1,3,5,2,4,1,1,2,1,1,1,2,2,1,2,1,7,5,0.396367545,1.799260553,1.023092729
2021018654,1,1,1,2,1,1,1,2,1,1,2,2,2,5,9,3,2,1,3,1,3,9,2,3,1,1,3,32,6,7,1,8,8,8,10,7,3,2,0,0,0,0,1,0,0,0,2,5,1,5,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,7,0.396367545,0.552915386,0.879245645
2021018661,1,1,1,2,2,1,2,2,2,2,2,2,2,5,7,2,3,1,3,1,2,8,3,3,2,1,2,6,4,7,3,5,7,,7,10,2,3,1,0,0,0,0,0,0,0,2,5,4,6,4,4,5,2,4,3,1,1,2,2,,1,2,2,1,2,2,6,6,0.507937941,2.040160822,0.887755758
2021018672,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,2,3,1,3,1,1,10,2,3,2,1,3,11,3,7,1,8,2,4,8,8,3,1,1,0,1,0,0,0,0,0,2,5,2,3,2,1,2,5,2,4,1,1,2,1,1,1,1,2,1,2,4,7,7,0.947188334,1.129767837,0.843191887
2021018673,1,1,1,2,1,2,2,2,1,1,2,2,2,5,10,3,1,2,4,1,3,10,1,3,1,1,1,32,6,6,3,4,8,,9,7,3,2,0,0,1,0,0,0,0,0,2,5,1,3,1,1,1,5,1,4,1,2,2,2,,1,2,2,1,2,1,7,6,0.396367545,0.552915386,0.879245645
2021018678,1,1,1,1,1,1,2,2,2,2,2,2,2,5,10,3,3,2,3,1,1,9,2,3,1,1,2,15,5,4,1,6,2,2,8,7,3,1,0,0,1,0,0,0,0,0,2,5,4,6,2,2,2,4,3,3,1,1,2,1,3,1,2,2,1,2,1,6,5,1.664739263,0.783109457,1.021809305
2021018687,1,1,1,1,1,1,2,2,1,1,2,2,2,5,6,2,3,1,3,1,3,8,2,3,1,1,3,6,4,6,1,7,2,2,5,7,2,1,0,1,1,1,0,0,0,0,2,5,6,5,3,2,5,3,4,4,1,1,2,1,1,1,1,1,1,2,5,7,7,0.36268064,1.583908966,0.865345443
2021018729,1,1,1,1,1,2,1,2,2,1,2,2,2,5,9,3,1,2,3,3,3,10,2,3,1,1,1,16,12,4,1,4,8,8,10,10,3,1,0,0,1,0,0,0,0,0,2,5,1,1,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,7,0.540823662,1.134973712,1.074112544
2021018735,1,1,2,2,1,2,1,2,1,2,2,2,2,5,8,3,2,2,2,3,3,7,2,3,1,2,3,32,5,6,2,7,2,2,8,7,3,1,0,0,1,0,0,0,0,0,2,5,6,4,3,2,4,5,4,4,1,1,2,1,1,1,1,2,1,2,3,7,5,0.396367545,0.552915386,0.879245645
2021018750,1,1,1,2,1,1,2,2,1,2,1,2,2,4,6,1,3,2,4,1,3,6,3,3,3,2,2,28,4,6,1,6,2,2,8,10,3,1,1,0,0,0,0,0,0,0,2,3,5,3,2,2,3,4,3,3,1,1,1,1,1,1,1,2,1,2,4,6,6,0.417590259,0.480645979,0.752136486
2021018767,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,2,3,3,2,1,3,5,2,2,1,2,1,6,5,5,3,4,2,,3,10,2,1,0,1,0,0,0,0,0,0,2,4,6,6,5,4,5,2,4,2,1,1,2,1,,2,,,0,2,7,7,6,0.457520396,2.596402608,1.094409696
2021018770,1,1,1,2,2,2,2,2,1,2,2,2,2,4,4,3,3,6,3,3,2,7,2,3,3,1,2,3,4,6,3,5,2,,8,5,3,1,,,,,,,,,2,5,3,4,1,1,1,5,2,4,1,1,2,1,,1,1,2,0,2,3,7,6,0.36268064,1.869257902,0.774225604
2021018775,1,1,1,1,1,1,2,1,2,1,2,1,2,5,9,1,3,2,3,1,2,10,2,3,1,1,2,16,3,7,3,5,1,,7,10,3,3,1,0,1,1,0,0,0,0,1,5,3,6,3,2,3,4,2,4,1,1,2,2,,2,,,1,2,1,7,7,0.417590259,0.784177813,0.753886204
2021018872,1,1,1,2,1,1,2,2,2,2,2,2,2,5,6,3,3,2,3,1,3,8,3,3,1,1,2,1,4,6,3,5,2,,6,8,3,1,1,0,1,0,0,0,0,0,2,5,5,5,3,2,4,4,4,3,1,1,2,1,,1,1,2,1,2,3,7,6,0.638565731,0.847214202,0.841061144
2021018889,1,1,1,1,2,1,2,2,1,1,2,2,2,5,8,4,3,2,2,3,2,5,1,3,1,1,2,39,6,4,1,5,8,8,8,3,3,1,0,0,1,0,0,0,0,0,2,5,2,4,2,1,3,4,2,2,1,1,2,1,1,1,2,2,1,2,1,7,6,2.271169066,1.023759926,1.06675057
2021018898,1,1,1,2,1,2,1,2,2,2,2,2,2,5,8,3,2,1,3,3,3,8,2,3,1,1,1,34,11,7,3,2,8,,9,4,3,1,0,0,1,0,0,0,0,0,2,5,5,3,2,2,3,5,2,4,1,1,2,1,,1,2,2,1,2,1,7,5,1.148746392,1.527886402,0.916877399
2021018901,1,1,2,2,1,2,2,2,1,2,2,2,2,5,8,3,1,1,3,3,3,6,2,3,1,1,1,34,11,6,3,4,8,,9,6,3,1,0,0,1,0,0,0,0,0,2,5,2,3,1,2,3,4,1,3,1,1,2,2,,1,1,2,1,2,1,7,6,0.990720719,1.283728667,0.899230153
2021018916,1,1,1,2,1,2,2,2,2,2,2,2,2,5,7,2,1,2,4,1,2,7,2,3,1,1,2,11,6,6,1,6,8,8,7,10,3,1,1,0,1,0,1,0,0,0,1,5,1,5,2,1,1,5,1,4,1,2,2,1,1,1,1,2,1,2,1,7,7,1.035166131,1.219142011,0.989930878
2021018919,1,1,1,2,1,2,2,2,2,2,2,2,2,5,6,2,3,5,4,1,3,8,1,3,1,1,2,22,5,6,1,5,8,8,7,10,3,3,0,0,1,0,0,0,0,0,2,5,4,4,1,1,3,3,1,3,1,1,2,2,,1,1,2,1,2,2,7,6,0.380615534,2.546335804,0.96544358
2021018945,1,1,1,2,2,1,1,2,2,1,2,2,2,5,6,2,3,2,4,1,2,8,2,3,2,1,3,3,6,7,1,7,8,8,9,7,3,1,0,0,1,1,1,0,0,0,2,5,1,4,1,1,2,3,1,4,1,1,2,1,3,1,1,2,1,2,1,7,6,0.396367545,2.12340613,0.944175262
2021018950,1,1,2,2,1,2,1,2,1,2,2,2,2,5,10,3,1,3,3,3,3,6,1,3,1,1,1,6,6,6,1,3,7,7,9,3,3,1,,,,,,,,,1,5,4,3,2,2,2,3,2,3,1,1,2,2,,1,1,2,1,2,2,6,6,0.396367545,1.799260553,1.023092729
2021018952,1,1,1,2,2,1,1,2,1,2,2,2,2,2,4,3,3,2,3,2,1,8,2,3,2,1,2,7,3,4,1,6,2,2,8,8,3,1,1,0,0,0,0,0,0,0,2,5,1,3,2,1,2,4,2,4,1,1,2,1,1,1,1,2,1,2,2,7,6,0.431224288,1.351896648,1.080222085
2021018955,1,1,1,2,2,2,2,2,2,2,2,2,2,5,6,4,1,4,4,3,3,8,2,3,1,1,3,11,5,5,1,7,2,2,8,3,3,1,0,0,0,0,0,1,0,0,2,5,2,3,1,1,2,4,1,4,1,1,2,1,1,1,2,2,1,2,1,6,6,1.281741582,1.444049627,1.042985649
2021018966,1,1,2,2,1,2,2,2,2,2,2,2,2,5,6,3,1,3,3,3,3,3,3,3,1,1,2,18,6,7,1,6,8,8,8,3,3,1,0,0,1,0,0,0,0,0,2,5,1,3,1,1,1,4,1,4,1,1,2,1,3,1,2,2,1,2,1,6,5,0.697877701,0.910176212,0.967515245
2021018973,1,1,1,2,1,1,2,2,2,1,2,2,2,5,5,2,2,2,3,1,2,7,2,3,2,1,3,11,3,6,3,8,2,,8,8,3,1,,,,,,,,,2,5,3,5,2,1,2,5,2,4,1,1,2,1,,1,2,2,1,2,2,6,6,0.947188334,1.129767837,0.843191887
2021018982,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,3,1,3,4,3,3,7,2,3,1,1,2,50,6,4,1,5,8,4,9,8,3,1,1,0,0,0,0,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,6,1.664739263,0.683500975,1.167593931
2021018983,1,1,1,2,2,1,2,2,2,2,2,2,1,5,10,3,3,1,2,3,2,7,2,2,1,2,3,29,6,4,1,10,1,2,10,5,3,2,,,,,,,,,2,5,2,5,1,1,1,5,3,4,1,1,2,1,2,1,2,2,1,2,1,7,7,0.490781865,1.060844862,1.13970355
2021019000,1,1,1,2,2,1,2,2,2,1,2,2,2,5,7,2,3,2,6,1,3,9,1,3,1,1,3,11,4,7,1,8,1,1,8,7,3,2,1,0,1,0,0,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,0.947188334,1.129767837,0.843191887
2021019009,1,1,1,2,2,1,2,2,2,2,2,2,2,3,3,3,3,1,3,1,2,7,3,3,1,1,2,6,2,6,3,5,1,,5,7,3,2,0,1,0,1,0,0,0,0,2,4,5,5,3,3,3,4,3,4,1,2,2,2,,2,,,1,2,2,7,5,0.371059155,1.723956507,0.91377674
2021019015,1,1,1,2,2,1,2,2,1,2,1,2,1,5,5,2,3,2,4,1,3,6,2,3,2,1,1,15,5,4,3,4,3,,2,8,3,1,1,0,1,1,0,0,0,0,2,5,5,6,4,4,5,5,4,2,1,1,2,1,,1,2,2,1,2,1,7,5,1.664739263,0.783109457,1.021809305
2021019049,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,3,3,1,3,3,3,7,2,3,1,1,1,6,5,7,3,4,8,,7,7,3,1,0,1,0,0,0,0,0,0,2,5,5,5,4,4,4,3,3,3,1,1,2,1,,1,2,1,1,2,2,7,7,0.396367545,1.799260553,1.023092729
2021019056,1,1,1,1,2,2,2,2,1,2,2,2,2,5,7,3,3,1,2,3,3,3,1,3,1,2,3,29,12,7,3,7,8,,8,2,3,1,0,0,0,0,1,0,0,0,2,5,1,2,1,1,1,5,1,4,1,1,2,1,,1,2,2,1,2,1,6,5,0.379349292,0.840930343,0.740911252
2021019059,1,1,1,1,2,2,2,2,2,2,2,2,2,3,6,3,2,4,3,1,2,7,3,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021019069,1,1,2,2,1,1,2,2,2,2,2,2,2,5,10,2,3,2,2,3,3,8,2,3,1,1,2,3,5,7,1,6,8,8,9,6,3,1,0,0,1,0,0,0,0,0,2,5,2,2,1,1,2,5,2,4,1,1,2,1,2,1,2,2,1,2,1,7,7,0.396367545,2.12340613,0.944175262
2021019095,1,1,1,2,1,2,1,2,1,2,2,2,2,5,6,2,2,3,3,3,3,7,2,3,1,1,3,6,4,6,1,7,2,2,9,7,3,1,,,,,,,,,2,5,2,3,2,2,2,5,3,4,1,1,2,1,3,1,1,2,1,2,1,7,7,0.36268064,1.583908966,0.865345443
2021019116,1,1,1,2,1,1,2,2,1,2,2,2,2,3,3,3,3,2,3,3,3,10,3,2,3,1,1,17,2,2,1,4,2,4,7,5,3,2,1,0,0,0,0,0,0,0,2,3,7,5,1,5,1,3,3,4,1,1,2,1,1,2,,,1,2,1,4,4,0.529004733,0.937254148,1.198043059
2021019126,1,1,1,2,2,2,2,2,1,2,2,2,2,5,9,3,3,3,2,3,3,8,2,3,2,2,3,6,5,6,1,7,8,8,9,8,3,1,0,0,1,0,0,0,0,0,2,5,3,4,2,1,2,5,2,4,1,1,2,1,2,1,2,2,1,2,2,6,6,0.396367545,1.799260553,1.023092729
2021019146,1,1,1,2,2,2,1,2,1,2,2,2,2,4,8,2,3,4,3,1,2,7,2,3,3,1,2,15,3,5,2,5,2,2,7,8,2,2,1,0,0,0,0,0,0,0,2,4,6,5,3,3,5,3,4,3,1,1,2,1,1,1,2,2,0,2,3,6,5,1.523254637,0.664857013,0.86420854
2021019164,1,1,2,2,1,2,1,2,2,2,2,2,2,5,7,3,2,3,3,3,3,7,1,3,1,1,3,6,6,7,1,7,8,8,9,7,3,2,0,0,1,0,0,0,0,0,2,5,1,5,1,1,2,3,3,4,1,1,2,1,3,1,1,2,1,2,1,7,7,0.396367545,1.799260553,1.023092729
2021019167,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,2,3,2,3,3,3,7,3,3,2,1,3,41,5,6,1,8,2,2,9,9,3,1,0,0,1,0,0,0,0,0,2,5,3,5,2,2,2,5,2,4,1,1,2,1,3,1,2,2,1,2,1,7,7,1.035166131,0.63266884,0.829328484
2021019180,1,1,1,2,1,2,2,2,2,2,1,2,2,5,8,2,3,2,3,1,3,9,3,3,1,1,1,16,4,6,3,4,1,,6,8,3,1,1,0,0,0,0,0,0,0,2,4,3,4,2,2,3,4,2,3,1,1,2,1,,1,1,2,1,2,4,5,6,0.417590259,0.784177813,0.753886204
2021019184,1,1,1,2,1,1,1,2,1,1,1,2,2,5,6,2,1,4,2,3,3,5,3,3,1,2,1,17,6,2,1,2,2,3,7,7,3,1,0,0,1,0,0,0,0,0,2,5,4,4,1,1,1,4,1,4,1,1,2,1,3,1,2,2,1,2,1,7,5,0.565085929,1.08593071,1.485682734
2021019256,1,1,1,2,2,2,2,2,1,2,1,2,1,4,7,2,3,1,2,1,3,8,2,3,2,1,3,4,6,6,1,7,8,1,8,5,3,3,0,1,1,0,0,0,0,0,2,5,5,3,2,2,3,4,3,3,1,1,2,1,3,1,1,2,0,2,7,7,6,1.301951085,0.28779831,0.856082632
2021019268,1,1,2,1,1,1,2,1,1,1,1,1,1,3,7,1,3,5,4,2,1,10,2,3,2,1,3,17,3,7,1,9,2,2,10,9,1,2,1,0,1,0,0,0,0,0,1,5,7,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1,1,1,7,7,7,0.417590259,0.680682924,0.742728233
2021019358,1,1,1,1,1,2,1,2,2,2,1,2,2,5,8,3,3,2,3,3,3,8,1,3,1,2,3,41,5,6,1,9,2,4,9,6,3,1,,,,,,,,,2,5,1,5,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,7,1.035166131,0.63266884,0.829328484
2021019439,1,1,1,2,2,1,1,2,1,2,2,2,2,3,3,1,2,2,4,1,1,8,2,3,1,1,1,1,11,5,3,4,2,,1,10,2,1,1,0,0,0,0,0,0,0,2,2,5,6,5,3,4,1,5,3,1,1,1,1,,1,1,2,0,1,7,3,5,0.958923246,1.365934047,1.226565309
2021019517,1,1,1,2,2,1,2,2,2,2,2,2,2,4,7,3,3,3,3,1,2,8,1,3,1,2,3,6,9,7,3,7,2,,8,5,3,2,,,,,,,,,2,5,5,4,2,2,3,4,3,3,1,2,2,1,,1,1,2,1,2,2,6,6,0.324294764,1.392894625,0.875841486
2021019522,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,2,3,2,5,1,1,10,1,3,1,1,2,3,11,4,3,5,1,,9,10,3,2,0,0,0,1,0,0,0,0,2,5,1,5,1,1,1,5,1,4,1,1,2,2,,1,2,2,1,2,1,7,7,0.54463132,2.071152829,1.158255199
2021019544,1,1,2,1,1,2,1,2,2,2,2,2,2,4,4,3,3,3,3,1,3,7,2,3,2,1,2,7,10,6,3,6,2,,7,7,3,2,,,,,,,,,2,5,5,4,3,2,3,3,3,4,1,1,2,1,,1,1,1,1,2,4,7,5,0.311406991,0.957371677,0.636341156
2021019708,1,1,1,2,1,2,2,2,2,2,2,2,2,5,7,2,3,3,4,1,3,7,1,3,1,1,1,27,4,7,3,2,1,,5,8,3,2,0,0,0,1,0,0,0,0,2,5,5,6,4,3,5,3,4,3,1,2,2,2,,1,2,2,1,2,2,4,5,0.36268064,0.313476587,0.765366556
2021019724,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,2,4,4,2,1,8,3,3,3,1,3,11,4,6,1,9,2,2,10,10,3,1,,,,,,,,,2,5,2,5,1,2,2,5,5,4,1,1,2,1,1,1,1,2,1,2,2,7,5,0.947188334,1.129767837,0.843191887
2021019784,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,6,3,3,10,1,3,1,1,1,8,6,6,3,3,8,,3,3,3,1,1,0,1,0,0,0,0,0,2,3,3,3,3,4,3,4,3,3,1,1,2,2,,2,,,0,2,3,7,6,1.035166131,0.114165721,0.744184573
2021019787,1,1,1,2,1,1,2,2,2,1,2,2,2,5,10,3,3,6,3,3,3,9,3,3,1,1,3,12,6,7,1,8,8,8,10,8,3,1,0,0,1,0,0,0,0,0,2,5,2,5,1,1,1,5,2,4,1,1,2,1,3,1,2,2,1,2,1,7,6,1.373869031,0.155197187,0.589651655
2021019802,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,3,1,4,4,3,3,9,2,3,1,1,1,32,6,6,1,4,8,8,10,7,3,1,0,0,0,0,1,0,0,0,2,5,2,4,1,1,1,4,1,4,1,1,2,1,1,1,2,2,1,2,1,7,6,0.396367545,0.552915386,0.879245645
2021019832,1,1,2,2,1,2,2,2,2,2,2,2,2,5,8,3,1,3,2,2,3,8,1,3,1,1,2,32,12,6,3,6,8,,10,5,3,1,,,,,,,,,2,5,4,4,1,1,1,5,2,4,1,1,2,1,,1,2,2,1,2,1,6,5,0.379349292,0.512031924,0.71523769
2021019936,1,1,2,2,1,2,2,2,2,2,2,2,2,2,6,3,3,2,3,1,2,7,1,3,1,2,2,34,7,6,3,5,2,,8,5,3,1,0,0,1,0,0,0,0,0,1,5,4,5,1,2,1,5,2,4,1,1,2,1,,2,,,1,2,1,7,7,0.834315868,1.075728883,0.805807015
2021019979,1,1,1,2,2,2,2,2,2,2,2,2,2,5,9,3,2,1,2,1,3,8,3,2,1,1,3,47,11,7,1,7,2,2,8,6,3,1,0,0,1,0,0,0,0,0,2,5,4,3,1,1,3,5,2,3,1,1,2,1,3,1,2,2,1,2,1,7,6,0.990720719,1.06916935,0.801786775
2021019984,1,1,1,2,2,1,1,1,2,1,1,2,2,5,7,3,3,1,3,1,2,8,3,3,1,1,2,47,6,6,1,5,8,8,7,4,3,1,1,0,0,0,0,0,0,0,2,5,4,3,1,1,2,3,2,3,1,1,2,1,3,1,2,2,1,2,1,7,6,1.035166131,1.050878486,0.819696413
2021019990,1,1,2,2,1,2,2,2,1,2,2,2,2,5,6,4,1,3,3,3,3,3,1,3,1,1,3,21,6,6,3,7,8,,9,1,3,1,,,,,,,,,2,5,1,4,1,1,1,4,2,4,1,1,2,1,,1,2,2,1,2,1,7,7,0.965010431,1.009574541,0.991098644
2021020010,1,1,2,2,2,1,2,2,1,2,2,2,2,2,6,2,3,4,2,3,3,8,2,2,2,1,3,22,3,7,1,7,2,2,9,9,3,1,,,,,,,,,1,3,6,4,4,3,4,4,4,4,1,1,1,2,,1,2,2,1,2,6,6,6,0.348267377,2.15116225,0.723731204
2021020018,1,1,1,1,1,1,2,2,2,1,2,2,2,5,8,1,3,3,3,1,1,8,3,3,2,1,2,31,6,6,1,6,2,2,7,10,2,2,1,0,0,0,0,0,0,0,2,5,6,6,5,4,5,2,3,2,1,1,2,1,1,1,1,2,0,1,6,6,6,1.834252185,0.59188576,0.977157105
2021020021,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,1,1,1,4,2,2,10,3,3,1,1,1,47,9,6,3,2,2,,10,10,1,2,,,,,,,,,2,5,1,6,5,5,5,2,5,4,1,1,2,1,,1,1,2,1,2,7,7,7,0.846938555,0.894766095,0.657342579
2021020033,1,1,1,2,1,2,2,2,1,2,2,2,2,5,4,2,1,2,3,3,3,7,1,2,1,1,3,41,6,5,1,7,8,8,10,8,3,1,1,0,0,0,0,0,0,0,2,5,2,3,1,1,1,4,2,4,1,1,2,1,1,1,2,2,1,2,1,6,6,1.281741582,0.749383742,0.988196822
2021020040,1,1,2,2,1,2,2,2,2,2,2,2,2,1,8,2,3,3,3,1,3,6,1,2,2,1,3,47,5,4,1,8,2,8,7,7,3,1,0,0,0,0,1,0,0,0,2,5,2,2,1,1,1,5,2,4,1,1,2,1,3,1,2,2,1,2,1,7,6,1.281741582,1.244744805,1.201935948
2021020051,1,1,1,2,1,1,2,2,1,1,2,2,2,5,7,3,3,2,3,3,3,9,2,3,1,2,3,41,6,7,1,7,8,8,9,8,3,1,0,0,1,0,0,0,0,0,2,5,1,3,1,1,1,4,3,4,1,1,2,1,3,1,1,2,1,2,1,7,6,1.035166131,0.63266884,0.829328484
2021020061,1,1,1,2,1,1,2,2,1,2,2,2,2,4,5,2,2,4,3,1,2,7,2,3,2,1,3,28,2,7,1,7,3,2,3,8,3,2,0,0,1,0,0,0,0,0,2,5,6,4,4,2,5,4,3,2,1,1,2,1,3,1,1,2,1,2,4,6,5,0.427237277,0.494308311,1.055972516
2021020067,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,5,2,2,1,10,3,3,3,1,3,38,3,7,1,8,1,2,10,10,1,1,0,1,0,1,0,0,0,0,1,5,7,6,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,7,7,7,0.515500091,0.258960076,0.797053905
2021020077,1,1,1,2,2,2,1,2,2,2,2,2,2,4,2,4,3,2,3,1,3,3,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
