NFCSID,A1(筛选value=1,A3,B2_1（整理所有B_2）,B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30,B4,B10,C22_3,C24,D2,D21,D30,G1,G30_1,G30_2,G30_3,G7,S_Income
2021026730,1,1,1,2,1,1,2,2,2,1,2,2,2,5,7,2,3,1,4,1,3,10,1,3,1,1,3
2021026745,1,1,1,1,2,1,1,1,1,2,1,1,2,2,3,1,3,1,4,1,2,9,98,3,2,1,1
2021026753,1,1,1,2,1,2,1,2,2,2,1,1,2,3,2,3,3,2,3,3,3,9,2,2,3,1,1
2021026776,1,1,1,2,1,2,2,2,2,2,2,2,2,5,8,3,3,98,5,98,98,8,2,2,1,2,2
2021026800,1,1,1,1,1,2,2,2,1,2,2,2,2,5,6,2,1,98,3,98,3,6,2,3,1,98,2
2021026826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,98,5,3,3,3,5,3,3,3,1,2
2021026861,1,1,2,2,1,1,1,1,2,2,2,2,2,4,7,3,3,3,4,1,2,8,3,3,2,2,2
2021026886,1,1,1,2,1,2,2,2,1,2,2,2,2,5,7,2,3,2,3,1,3,9,3,3,1,1,3
2021026921,1,1,2,1,1,2,1,2,2,2,2,2,2,2,8,4,1,1,2,3,3,9,2,3,1,2,3
2021026945,1,1,1,2,2,2,2,2,2,1,2,2,2,5,99,3,3,1,3,1,3,8,1,3,1,98,3
2021026950,1,1,1,1,1,1,2,2,2,2,2,2,2,5,10,3,2,1,98,3,3,8,1,1,1,98,3
2021026954,1,1,1,2,1,2,1,2,1,2,2,2,2,5,8,2,1,3,3,3,3,9,3,3,1,1,2
2021026975,1,1,1,2,2,2,2,2,2,1,2,2,2,5,8,2,3,1,2,3,3,5,3,3,1,1,1
2021026991,1,1,1,2,1,1,2,2,2,2,2,2,2,5,7,2,2,1,3,1,3,10,2,3,1,1,3
2021027025,1,1,98,98,98,98,98,98,2,98,2,98,98,4,7,2,3,98,98,98,3,2,1,2,2,1,2
2021027042,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,3,3,3,3,1,1,8,1,3,2,2,1
2021027043,1,1,1,2,1,1,2,2,2,2,2,2,2,5,9,3,1,3,3,3,3,4,2,2,1,1,3
2021027048,1,1,1,2,1,2,2,2,2,2,2,2,2,5,4,2,1,3,2,1,3,6,1,3,1,1,3
2021027086,1,1,1,2,1,2,2,2,2,1,2,2,2,5,4,1,3,2,3,1,3,10,2,3,1,1,1
2021027102,1,1,1,2,1,98,2,2,1,1,1,2,2,4,7,3,2,3,3,1,2,6,2,3,2,1,3
2021027104,1,1,1,2,2,2,2,2,2,2,2,2,2,4,6,3,1,98,3,3,3,7,2,3,2,1,3
2021027121,1,1,1,1,1,2,2,1,2,2,2,2,2,5,5,3,2,3,98,3,3,7,1,3,1,1,2
2021027123,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,3,2,1,3,1,3,8,1,3,2,1,2
2021027155,1,1,1,2,1,1,2,2,2,1,2,2,2,5,10,2,3,2,3,3,3,7,1,3,2,1,3
2021027180,1,1,2,2,1,2,2,1,2,2,2,2,2,5,6,3,1,98,3,98,98,1,2,3,1,1,2
2021027202,1,1,1,2,2,2,2,2,1,2,2,2,2,5,4,3,2,2,2,98,2,6,1,3,1,1,2
2021027233,1,1,1,1,1,2,1,2,2,2,2,2,2,5,99,3,1,1,5,3,3,10,1,3,1,1,3
2021027355,1,1,2,2,1,1,1,2,2,2,2,2,2,5,7,3,3,3,3,3,2,5,2,3,1,1,1
2021027384,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,3,1,2,3,3,3,7,1,3,1,1,1
2021027409,1,1,2,2,1,2,2,2,2,2,1,2,2,3,6,4,2,1,4,98,1,10,98,98,2,2,2
2021027529,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,2,3,3,98,3,3,6,1,2,1,1,2
2021027539,1,1,1,98,1,98,2,2,2,98,2,2,98,4,2,3,1,3,98,3,3,4,1,3,1,1,1
2021027552,1,1,1,2,2,2,1,2,1,2,2,2,2,5,9,3,3,2,6,3,3,7,3,3,1,1,2
2021027565,1,1,2,2,1,2,2,2,1,2,2,2,2,5,9,3,1,3,4,3,3,6,2,3,1,1,2
2021027589,1,1,1,1,1,1,2,2,2,2,2,2,2,4,8,3,1,3,3,3,3,8,1,3,1,1,2
2021027594,1,1,1,1,1,1,2,2,1,2,2,2,2,5,4,2,3,98,98,1,2,8,1,3,2,2,1
2021027608,1,1,1,1,1,1,2,2,2,1,2,2,2,5,9,3,3,3,2,3,3,8,1,3,1,1,2
2021027610,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,1,2,3,3,1,1,10,2,3,3,1,3
2021027613,1,1,98,98,1,98,1,98,1,2,2,2,2,4,9,4,1,99,98,3,3,1,3,3,1,98,1
2021027614,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,3,98,2,98,3,3,4,2,2,1,1,2
2021027639,1,1,1,2,1,2,2,2,1,2,2,2,2,5,9,2,1,1,2,3,2,8,2,3,1,1,3
2021027642,1,1,1,2,2,2,2,2,2,2,2,2,2,5,9,2,2,99,3,1,3,7,2,3,1,1,3
2021027643,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,2,3,6,1,2,10,3,3,2,1,2
2021027646,1,1,1,2,2,2,2,2,1,2,2,2,2,5,6,3,1,3,3,3,2,5,1,2,1,1,2
2021027658,1,1,1,2,1,1,2,2,2,2,2,2,2,3,2,3,3,3,2,1,3,3,1,3,1,98,3
2021027677,1,1,1,2,1,2,2,1,2,2,2,2,2,4,6,2,3,4,3,1,1,7,3,2,3,98,2
2021027680,1,1,1,2,1,2,1,2,2,2,2,2,2,5,7,2,3,3,2,1,2,7,2,3,2,1,1
2021027687,1,1,1,1,1,1,2,2,1,1,2,2,2,5,9,3,1,2,3,3,3,7,2,2,2,1,2
2021027692,1,1,1,2,2,2,2,2,1,1,2,2,2,5,7,3,2,1,3,1,3,9,2,3,1,1,1
2021027693,1,1,1,2,2,1,2,1,98,1,1,2,2,2,4,2,3,2,6,1,2,8,2,2,2,98,2
2021027701,1,1,1,2,1,1,2,2,2,2,2,2,2,5,98,3,3,1,3,3,3,8,1,3,1,1,3
2021027720,1,1,1,2,1,2,1,98,2,2,2,2,2,5,6,2,2,3,3,1,2,10,1,3,1,1,2
2021027734,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,2,3,6,2,1,10,3,2,1,1,2
2021027735,1,1,1,1,1,2,2,2,2,2,1,2,2,5,6,2,1,2,3,1,3,6,3,3,2,1,3
2021027745,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,3,3,1,3,1,3,5,2,3,1,98,2
2021027776,1,1,1,1,2,2,1,2,2,2,2,2,2,5,7,2,1,98,4,3,3,6,3,3,1,1,2
2021027791,1,1,1,1,1,2,2,1,2,2,2,2,2,5,8,2,2,4,5,3,2,10,2,3,1,1,3
2021027802,1,1,2,2,98,2,1,98,2,2,2,2,2,5,7,3,1,98,98,1,98,7,2,3,1,1,1
2021027842,1,1,1,2,1,2,2,2,2,2,2,2,98,5,6,4,2,98,2,3,3,7,2,2,1,1,1
2021027854,1,1,1,2,2,1,2,2,2,2,2,2,2,5,4,3,2,2,98,3,3,8,2,1,1,98,2
2021027856,1,1,1,1,1,1,2,1,2,98,98,98,98,5,9,3,1,4,98,98,3,6,2,3,1,98,2
2021027871,1,1,1,2,1,2,2,2,2,2,2,2,2,5,6,3,3,2,3,1,3,8,3,3,1,2,2
2021027891,1,1,1,2,1,2,2,2,2,2,2,2,2,5,99,3,3,1,6,3,3,9,2,3,1,1,2
2021027892,1,1,2,2,1,2,2,2,2,2,2,2,2,5,6,3,3,2,3,3,3,7,1,3,1,98,2
2021027907,1,1,1,2,1,2,2,2,2,2,2,2,2,5,8,3,1,2,3,3,3,4,1,3,1,1,2
2021027945,1,1,2,1,2,1,2,1,1,1,2,2,1,2,6,1,2,4,4,2,2,10,2,3,3,1,2
2021027959,1,1,1,1,2,2,2,1,1,2,1,2,2,3,6,3,3,2,5,98,2,10,1,3,3,1,2
2021027989,1,1,2,1,1,1,2,2,2,2,2,2,2,5,4,2,2,3,2,3,3,9,2,2,1,1,2
2021028011,1,1,1,2,1,1,2,2,2,98,2,2,2,5,10,3,1,4,4,3,3,10,3,3,1,1,3
2021028060,1,1,2,2,1,2,2,2,2,2,2,2,2,5,9,1,1,98,5,98,98,8,3,2,2,2,2
2021028079,1,1,2,2,1,2,2,2,2,2,2,2,2,5,8,3,1,1,98,99,3,10,1,3,1,2,2
2021028181,1,1,98,98,1,98,2,98,1,98,98,98,98,5,8,3,1,98,98,98,98,1,3,3,1,98,1
2021028216,1,1,98,2,98,98,1,98,2,98,98,2,98,3,10,3,1,3,3,98,98,5,1,3,1,1,2
2021028322,1,1,2,2,1,2,2,2,2,1,2,2,2,5,99,3,3,1,98,3,3,8,1,3,1,1,2
2021028373,1,1,1,1,1,2,1,2,2,2,2,2,2,5,9,2,2,98,4,3,3,7,2,3,1,1,3
2021028408,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,3,3,3,1,3,7,1,3,2,1,2
2021028409,1,1,1,2,2,2,2,2,2,2,1,2,2,5,1,3,2,1,3,1,2,8,2,2,2,98,1
2021028588,1,1,1,1,1,2,2,2,2,2,2,2,2,5,8,3,3,3,3,98,98,8,2,3,1,2,2
2021028780,1,1,1,2,2,2,2,2,2,1,2,2,2,5,9,2,3,1,98,3,3,8,1,2,1,1,2
2021028790,1,1,1,1,1,2,1,2,2,2,2,2,2,5,9,3,1,98,3,3,98,6,2,3,1,1,3
2021028809,1,1,1,1,1,1,2,1,1,1,2,2,1,5,8,4,2,98,4,1,1,10,2,3,2,2,2
2021028900,1,1,1,1,2,1,2,2,2,2,1,2,2,5,10,3,3,1,3,1,2,7,1,3,1,1,3
2021028906,1,1,1,2,1,1,2,98,2,98,2,98,98,5,5,3,1,2,2,98,1,6,2,3,1,1,1
2021028960,1,1,1,1,1,2,1,2,2,1,2,98,2,5,10,3,2,2,3,3,2,7,1,3,1,1,3
2021029004,1,1,2,2,1,2,2,2,2,2,2,2,2,5,9,3,1,4,6,3,3,6,1,2,1,1,2
2021029078,1,1,1,2,2,2,2,2,1,2,2,2,2,5,6,2,2,1,3,3,3,6,1,3,1,1,3
2021029113,1,1,1,2,1,2,1,1,1,2,1,2,2,5,7,1,3,1,2,3,2,4,2,3,2,2,2
2021029197,1,1,1,2,2,2,2,2,2,98,2,2,2,5,7,2,3,2,4,3,3,9,3,3,3,2,3
2021029199,1,1,1,2,1,2,1,2,1,2,2,2,2,5,8,1,1,3,4,3,3,8,1,3,1,1,3
2021029206,1,1,1,1,2,2,2,2,2,98,1,2,2,5,6,3,3,2,3,1,3,7,2,3,1,2,3
2021029260,1,1,1,1,1,2,2,2,2,2,2,2,2,5,7,2,1,3,2,3,3,5,2,3,1,2,2
2021029274,1,1,2,2,2,1,2,2,2,2,2,2,2,3,1,3,1,2,98,3,3,3,2,3,1,1,2
2021029285,1,1,1,1,1,2,2,2,1,2,2,98,2,5,10,2,1,3,3,3,3,7,1,3,1,98,3
2021029318,1,1,1,1,1,1,1,2,2,1,1,2,2,5,9,2,3,2,3,98,3,7,1,3,1,1,3
2021029344,1,1,1,2,1,1,2,2,1,2,2,2,2,5,9,3,2,3,3,3,3,7,2,3,2,1,2
2021029349,1,1,99,99,99,99,99,99,2,2,99,99,99,5,10,2,1,2,3,3,2,5,2,3,1,1,3
2021029357,1,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,98,98,98,98,3
2021029400,1,1,2,2,1,2,2,2,1,2,2,2,2,5,7,2,3,98,2,2,3,9,2,2,1,2,2
2021029461,1,1,1,1,1,1,2,2,2,2,2,2,2,5,10,2,1,2,6,1,2,10,2,3,1,99,3
2021029538,1,1,1,2,2,1,2,2,2,2,2,2,2,4,1,1,3,2,3,1,2,8,3,3,2,1,2
2021029540,1,1,1,2,1,2,1,2,2,2,2,2,2,5,10,2,1,3,3,3,3,8,2,3,1,1,2
2021029568,1,1,1,1,1,2,2,2,2,1,2,2,2,5,10,1,2,3,3,3,3,7,1,3,3,1,3
2021029626,1,1,1,1,1,2,2,2,1,2,98,2,2,4,6,3,3,1,3,1,1,7,2,2,2,1,2
2021029717,1,1,2,2,2,2,2,2,2,2,98,98,2,5,10,2,1,4,3,3,3,9,2,3,1,1,1
2021029774,1,1,1,2,1,1,1,2,2,1,1,2,2,5,8,2,3,3,3,1,3,9,1,3,1,1,1
2021029817,1,1,1,2,1,2,2,2,2,2,2,2,2,5,5,2,3,98,3,1,3,8,2,3,1,1,3
2021029825,1,1,1,2,1,2,1,2,1,2,2,2,2,5,4,2,1,4,98,3,3,5,1,2,1,1,1
2021029853,1,1,1,98,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,1,1,7,3,2,2,1,1
2021029876,1,1,1,2,2,2,1,2,1,2,2,2,2,4,5,2,2,2,4,3,3,3,1,2,1,1,3
2021029887,1,1,1,2,1,1,1,1,2,1,2,2,2,5,7,2,2,4,3,1,3,8,1,3,1,1,2
2021029918,1,1,1,2,1,2,2,2,2,2,2,2,2,5,5,3,2,98,98,3,3,5,98,98,98,98,2
2021029956,1,1,1,2,2,2,1,2,1,2,2,2,2,5,98,3,2,2,2,1,3,5,2,3,1,1,3
2021030085,1,1,1,2,2,2,1,2,1,2,2,2,2,3,8,2,2,4,5,1,3,9,3,3,3,1,3
2021030111,1,1,1,1,2,2,1,1,1,1,1,2,1,5,8,2,3,1,5,2,1,8,3,2,3,1,2
2021030129,1,1,1,2,2,2,1,2,1,2,2,2,2,4,6,2,1,2,4,3,3,3,1,3,1,1,2
2021030143,1,1,1,2,2,2,2,2,1,2,2,2,2,4,7,2,1,3,4,3,2,5,3,3,2,1,2
2021030168,1,1,1,2,1,1,98,2,1,98,1,2,2,5,4,2,3,98,3,1,2,7,2,3,3,1,3
2021030169,1,1,1,2,2,1,2,2,2,2,2,2,2,4,3,1,3,1,4,1,2,7,3,3,3,1,2
2021030303,1,1,1,2,1,1,2,2,2,2,2,2,2,2,3,3,3,2,4,1,2,9,2,3,2,2,3
2021030314,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,98,1,3,8,2,3,2,1,3
2021030341,1,1,1,2,2,1,2,2,2,1,2,2,2,4,6,2,3,1,4,1,1,10,3,3,1,1,1
2021030342,1,1,1,1,2,2,1,2,1,2,1,2,98,5,8,2,2,5,3,3,3,7,2,3,3,1,1
2021030366,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,3,3,2,3,3,2,8,1,2,1,1,3
2021030371,1,1,1,2,1,1,1,2,1,2,2,2,2,5,5,2,1,3,4,2,2,7,2,3,1,1,1
2021030405,1,1,98,2,98,98,1,2,1,2,2,2,2,98,7,4,1,98,98,98,98,1,1,98,1,98,1
2021030465,1,1,2,2,1,2,2,2,2,2,2,2,2,5,9,3,1,3,3,3,3,5,98,3,1,2,1
2021030485,1,1,1,2,1,1,2,2,2,2,2,2,2,5,1,3,3,2,3,3,3,8,2,3,2,1,2
2021030523,1,1,2,2,1,2,2,2,2,2,2,2,2,5,2,4,2,4,2,98,98,2,2,2,98,1,2
2021030530,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,3,3,1,98,98,98,5,1,2,3,98,3
2021030553,1,1,1,1,1,2,1,2,1,2,2,2,2,5,7,3,1,2,98,3,3,7,1,3,1,1,2
2021030558,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,2,2,2,98,98,2,1,2,1,1,2
2021030594,1,1,2,1,2,2,2,2,1,2,2,2,2,5,4,4,1,98,98,98,98,1,1,1,1,98,2
2021030670,1,1,1,2,1,1,1,1,2,2,2,2,2,5,9,2,3,3,3,1,3,7,2,3,1,1,3
2021030717,1,1,2,2,2,2,1,2,2,2,2,2,2,4,7,2,3,2,98,98,3,5,2,3,1,2,2
2021030742,1,1,1,98,1,98,2,2,2,2,2,2,2,1,1,3,1,1,98,98,98,1,2,2,1,1,1
2021030813,1,1,1,2,1,2,1,2,2,1,2,2,2,5,10,3,1,99,98,99,99,6,99,99,99,99,3
2021030817,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,98,1,10,3,3,1,98,2
2021030843,1,1,2,1,2,2,1,2,2,2,2,2,2,98,6,3,1,2,5,3,3,7,2,3,1,1,2
2021030858,1,1,2,2,1,2,2,2,1,2,1,2,2,98,7,3,1,1,2,98,98,8,1,2,1,1,1
2021030931,1,1,1,1,1,1,2,1,2,2,2,2,1,5,99,1,1,3,2,3,2,10,1,3,1,1,3
2021030951,1,1,1,2,1,1,2,2,1,2,2,1,2,5,10,2,1,4,3,3,3,10,2,3,2,1,3
2021030971,1,1,1,2,1,2,2,2,98,2,2,2,2,5,3,2,1,3,2,3,3,6,1,3,1,1,2
2021030993,1,1,1,2,2,2,2,2,1,2,2,2,2,2,7,3,2,2,3,1,2,6,2,3,2,1,2
2021031011,1,1,2,2,1,1,2,2,2,2,2,2,2,5,7,3,2,4,3,3,1,3,2,3,1,1,2
2021031019,1,1,1,2,1,1,1,2,1,2,1,2,2,5,99,3,2,99,4,1,1,8,3,3,1,1,2
2021031065,1,1,1,2,1,2,2,2,2,2,1,2,2,4,5,1,3,3,5,3,3,7,1,3,1,1,1
2021031080,1,1,1,1,1,1,1,98,1,1,1,1,1,2,9,2,2,3,4,3,3,5,3,3,3,1,2
2021031081,1,1,2,2,2,2,2,2,1,2,2,2,2,5,9,3,1,2,3,1,3,8,3,3,1,1,2
2021031083,1,1,2,2,1,1,1,2,2,2,2,2,2,5,9,3,1,4,2,1,2,7,3,3,1,1,3
2021031137,1,1,1,98,98,2,98,98,1,98,98,2,2,4,7,4,2,98,98,98,98,1,2,2,1,98,3
2021031141,1,1,2,2,1,2,1,2,2,2,2,2,2,4,8,3,1,3,3,3,3,5,2,3,1,1,3
2021031175,1,1,1,2,2,98,98,98,2,2,2,2,2,2,1,3,2,98,3,98,2,6,2,3,2,1,2
2021031221,1,1,1,2,1,2,2,2,1,2,2,2,2,5,8,2,2,3,3,1,3,8,1,3,2,1,2
2021031257,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,3,98,2,7,1,3,1,1,2
2021031267,1,1,1,2,2,2,1,1,2,2,2,2,1,2,4,3,3,6,4,2,1,8,3,1,2,1,1
2021031372,1,1,1,2,1,2,2,2,2,2,2,2,2,4,8,3,1,4,98,98,3,10,2,2,1,1,3
2021031381,1,1,1,2,1,2,1,2,1,2,2,2,2,5,8,3,3,3,3,1,3,8,1,3,1,1,3
2021031388,1,1,1,2,1,2,2,2,1,2,2,2,2,5,7,2,3,3,4,1,3,8,1,3,2,1,3
2021031423,1,1,1,2,1,2,2,2,2,2,1,2,2,5,7,2,2,2,3,3,3,7,1,3,2,1,1
2021031433,1,1,1,2,1,1,2,2,2,2,2,2,2,5,8,1,3,2,4,98,1,9,3,3,1,1,3
2021031441,1,1,1,2,1,1,2,2,2,1,2,2,2,5,7,2,3,1,3,1,1,9,2,3,1,1,2
2021031442,1,1,1,2,2,1,1,2,1,1,2,2,2,5,7,2,3,1,4,1,3,10,2,3,1,1,2
2021031455,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,3,3,1,3,3,3,5,1,3,1,1,1
2021031464,1,1,1,2,1,1,2,2,1,2,2,2,2,4,4,3,3,4,3,98,98,5,2,2,2,1,2
2021031471,1,1,1,1,2,2,1,2,1,2,2,2,2,1,8,98,3,1,5,1,2,10,2,3,2,1,2
2021031474,1,1,1,1,1,2,1,1,2,2,2,2,2,3,4,2,1,3,2,1,2,7,2,3,2,2,2
2021031483,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,98,98,98,3,2,98,98,1,2
2021031515,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,2,5,4,1,1,9,3,3,3,1,2
2021031520,1,1,1,98,1,98,1,1,2,1,98,98,98,98,99,98,1,98,98,98,3,1,2,3,1,98,1
2021031528,1,1,1,2,2,1,2,2,2,2,2,2,2,3,2,3,1,1,4,3,3,5,3,3,2,2,3
2021031537,1,1,1,98,1,2,2,2,2,2,2,2,2,5,9,2,2,2,3,1,2,8,2,3,1,1,3
2021031605,1,1,1,1,1,1,1,2,1,1,2,2,2,5,9,2,2,98,3,1,2,7,2,3,1,2,3
2021031613,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,3,1,1,2,3,3,2,1,2,1,2,1
2021031631,1,1,2,2,1,2,2,2,2,2,2,2,2,2,6,3,1,98,98,3,3,3,2,3,1,98,1
2021031643,1,1,1,2,1,2,2,2,2,2,2,2,2,5,5,1,1,98,98,3,3,6,2,3,1,1,1
2021031746,1,1,1,2,2,1,2,2,2,1,2,2,2,5,8,3,3,1,2,1,2,7,1,3,1,98,3
2021031824,1,1,2,2,1,2,2,2,2,2,2,2,2,5,9,3,1,3,3,3,3,7,2,3,1,2,2
2021031832,1,1,1,1,2,2,2,2,1,2,2,2,2,5,7,3,2,5,3,3,3,8,1,3,2,1,2
2021031850,1,1,1,1,2,2,1,1,1,1,2,2,2,5,8,2,3,1,4,1,2,9,3,3,3,1,2
2021031984,1,1,2,2,1,2,1,2,2,2,2,2,2,5,7,3,1,4,3,3,3,7,2,3,1,1,1
2021032010,1,1,1,2,2,2,2,2,2,2,1,2,2,2,98,1,3,98,6,98,98,10,2,3,98,98,2
2021032028,1,1,1,2,1,1,2,2,2,2,2,2,2,5,99,2,2,2,98,2,1,7,3,2,2,2,2
2021032049,1,1,1,2,1,1,2,2,2,98,1,98,98,5,99,3,3,98,98,1,2,7,2,3,1,1,3
2021032057,1,1,1,2,1,1,2,2,2,2,2,2,2,5,1,3,2,4,98,3,3,8,2,2,2,1,1
2021032064,1,1,2,1,1,1,2,2,2,2,1,2,2,4,8,2,1,5,4,1,2,8,2,3,2,1,2
2021032070,1,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,3,1,3,1,3,7,1,3,3,1,3
2021032073,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,4,2,6,98,98,98,3,98,98,98,2,2
2021032076,1,1,1,1,1,2,2,2,2,2,2,2,2,5,4,2,3,5,3,2,1,7,2,3,2,2,3
2021032090,1,1,1,2,2,1,2,1,1,2,2,2,2,3,6,2,1,2,2,3,2,7,3,2,2,1,3
2021032091,1,1,1,2,1,2,2,2,1,2,2,2,2,5,4,3,2,98,4,3,2,10,2,3,1,1,1
2021032096,1,1,2,2,1,2,1,2,1,2,2,2,2,5,7,4,1,98,3,3,3,7,1,3,1,1,1
2021032100,1,1,2,2,1,2,2,1,1,2,2,2,1,5,4,4,3,3,3,98,3,8,1,3,1,98,1
2021032108,1,1,1,1,2,2,1,1,1,2,1,2,1,5,7,2,2,2,2,2,2,7,2,3,1,1,3
2021032114,1,1,1,1,1,2,2,2,1,1,2,2,2,5,9,3,1,3,4,3,3,6,2,3,1,1,3
2021032118,1,1,1,1,2,2,1,2,1,2,2,2,2,5,6,98,1,98,98,3,3,98,98,98,98,98,2
2021032135,1,1,1,2,2,1,2,2,2,1,1,2,2,4,1,3,3,3,2,1,2,7,2,3,1,1,1
2021032148,1,1,1,1,1,1,1,98,1,98,98,2,2,5,8,3,2,1,2,3,3,7,2,3,2,98,3
2021032152,1,1,1,2,1,2,1,2,2,2,2,2,2,5,9,3,1,4,98,3,3,2,2,3,1,2,2
2021032163,1,1,1,1,1,2,1,2,2,2,2,2,2,5,8,2,3,3,3,1,1,7,2,3,1,1,3
2021032192,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,3,3,4,3,3,1,7,2,2,2,2,3
2021032200,1,1,2,2,1,1,1,2,2,2,2,1,2,3,8,2,1,3,5,2,2,8,3,3,1,1,3
2021032210,1,1,1,1,1,1,1,2,1,2,98,2,2,5,6,2,1,3,3,3,3,7,3,3,1,1,2
2021032226,1,1,1,2,1,2,1,2,1,1,2,2,2,4,6,3,1,3,3,3,3,5,2,3,2,1,2
2021032228,1,1,1,2,1,1,2,2,1,1,2,2,2,5,8,3,3,2,2,98,2,8,2,3,1,2,3
2021032230,1,1,1,2,1,1,1,2,1,1,2,2,2,3,9,3,2,4,3,2,2,8,3,2,3,1,3
2021032233,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,3,4,1,3,10,2,3,2,2,1
2021032241,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,3,3,2,4,1,3,5,2,3,1,1,2
2021032245,1,1,1,2,2,2,1,2,1,2,2,2,2,5,8,2,2,1,4,1,3,9,2,3,2,1,2
2021032259,1,1,1,2,2,2,2,2,2,2,2,2,2,5,7,3,3,1,4,1,98,6,2,3,2,2,2
2021032265,1,1,1,2,2,1,2,2,2,1,2,2,2,5,9,2,3,3,2,1,2,7,1,3,1,1,3
2021032270,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,3,1,3,2,3,3,8,1,3,1,1,3
2021032271,1,1,1,2,1,2,1,2,2,2,2,2,2,5,10,3,1,2,3,3,3,7,3,3,1,1,3
2021032276,1,1,1,2,2,1,1,98,1,98,1,98,98,5,8,2,2,3,4,1,2,8,2,3,2,1,2
2021032283,1,1,2,2,1,2,2,2,2,2,2,2,2,5,6,2,3,3,3,1,2,8,3,3,2,1,1
2021032293,1,1,1,2,1,2,2,2,2,2,2,2,2,5,10,3,1,1,6,1,3,8,2,3,1,1,3
2021032296,1,1,1,2,1,2,2,2,1,2,2,2,2,5,7,2,3,4,2,1,2,8,2,3,1,1,2
2021032297,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,98,1,98,98,98,98,2,2,2,1,3
2021032304,1,1,1,1,1,98,1,1,2,98,98,98,98,4,7,98,3,98,98,98,98,1,1,1,1,2,1
2021032308,1,1,1,1,1,2,2,2,2,2,2,2,2,5,9,2,1,4,98,3,3,5,3,2,1,1,2
2021032310,1,1,1,1,1,1,1,2,2,2,1,2,2,5,5,3,3,2,5,1,1,9,2,3,1,1,3
2021032314,1,1,1,2,2,2,2,2,1,2,2,2,2,4,6,2,3,1,3,1,3,10,2,3,2,1,2
2021032333,1,1,1,1,1,2,2,2,2,1,2,2,2,5,10,3,1,98,3,3,3,6,1,2,1,98,3
2021032351,1,1,2,2,1,1,2,2,2,2,2,2,2,5,10,3,2,2,3,1,3,9,3,3,1,1,3
2021032353,1,1,1,2,1,1,1,2,1,2,2,2,2,5,8,3,1,98,3,98,3,8,1,3,1,2,3
2021032365,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,1,2,3,3,1,3,7,1,3,1,1,3
2021032380,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,2,3,2,4,1,2,9,3,3,2,1,2
2021032387,1,1,1,1,1,2,1,2,1,2,2,1,2,5,8,2,3,3,3,1,2,9,3,3,3,1,2
2021032403,1,1,2,2,1,2,2,2,98,2,2,2,2,5,8,3,2,2,3,3,3,10,2,3,1,1,3
2021032434,1,1,1,2,2,1,2,2,2,1,2,2,2,4,6,2,3,2,3,1,3,10,3,3,1,1,3
2021032437,1,1,1,2,2,2,2,1,2,2,2,2,2,5,5,3,3,4,3,3,3,9,3,3,2,1,1
2021032445,1,1,1,2,1,1,2,2,2,2,2,2,2,5,5,2,3,2,3,1,3,10,2,3,2,1,3
2021032446,1,1,1,1,2,2,2,2,2,2,2,2,2,5,9,3,1,3,2,3,3,5,2,2,1,98,2
2021032461,1,1,1,2,2,1,2,2,2,1,2,2,2,5,6,3,3,1,2,1,3,8,2,2,1,1,2
2021032480,1,1,1,2,1,1,1,1,2,2,2,2,2,4,8,2,2,4,3,1,3,8,2,3,2,1,3
2021032505,1,1,2,2,1,2,1,2,2,98,2,2,2,5,9,3,1,3,3,3,3,8,2,3,1,1,2
